,year,month,day,hour,Temperature,Dew_PointF,Humidity,Sea_Level_PressureIn,VisibilityMPH,Wind_SpeedMPH,Wind_Direction,Conditions,WindDirDegrees,Account,kWh,Date,DayofWeek,Weekday,Peakhour
221,2014,1,18,13,33.1,30.9,92,29.63,0.5,4.6,North,Snow,360,26908650026,222.329997,1/18/2014,6,0,1
222,2014,1,18,14,33.1,30.9,92,29.61,0.5,11.5,North,Light Snow,360,26908650026,168.899997,1/18/2014,6,0,1
223,2014,1,18,15,34,30.9,89,29.62,7,9.2,North,Overcast,350,26908650026,155.869997,1/18/2014,6,0,1
224,2014,1,18,16,34,30.9,89,29.62,7,6.9,NNW,Overcast,340,26908650026,155.229997,1/18/2014,6,0,1
225,2014,1,18,17,33.1,30.9,92,29.63,4,9.2,NNW,Light Snow,330,26908650026,146.649996,1/18/2014,6,0,1
226,2014,1,18,18,34,30.9,89,29.64,8,9.2,NNW,Overcast,340,26908650026,144.909995,1/18/2014,6,0,1
227,2014,1,18,19,34,30.9,89,29.65,8,8.1,NNW,Overcast,330,26908650026,144.409997,1/18/2014,6,0,1
228,2014,1,18,2,35.1,30,82,29.91,8,0,North,Overcast,0,26908650026,122.659998,1/18/2014,6,0,0
229,2014,1,18,20,34,30.9,89,29.66,7,11.5,NNW,Light Snow,340,26908650026,144.059998,1/18/2014,6,0,0
230,2014,1,18,21,34,30.9,89,29.69,6,8.1,WNW,Light Snow,300,26908650026,128.459997,1/18/2014,6,0,0
231,2014,1,18,22,33.1,30,89,29.7,3,5.8,WNW,Light Snow,300,26908650026,126.129999,1/18/2014,6,0,0
232,2014,1,18,23,33.1,30,89,29.7,1.5,6.9,WNW,Light Snow,300,26908650026,126.859997,1/18/2014,6,0,0
233,2014,1,18,3,35.1,30.9,85,29.89,7,0,North,Overcast,0,26908650026,121.039998,1/18/2014,6,0,0
234,2014,1,18,4,36,30.9,82,29.88,7,3.5,NNE,Overcast,30,26908650026,122.049996,1/18/2014,6,0,0
235,2014,1,18,5,36,33.1,89,29.86,6,3.5,NNE,Light Rain,30,26908650026,126.159993,1/18/2014,6,0,0
236,2014,1,18,6,36,33.1,89,29.83,5,5.8,NNE,Light Rain,20,26908650026,135.169996,1/18/2014,6,0,0
237,2014,1,18,7,37,34,89,29.81,2.5,6.9,East,Light Rain,90,26908650026,201.349992,1/18/2014,6,0,1
238,2014,1,18,8,37.9,35.1,89,29.8,10,9.2,ESE,Light Rain,110,26908650026,208.929996,1/18/2014,6,0,1
239,2014,1,18,9,37.9,35.1,89,29.79,6,11.5,ESE,Light Rain,110,26908650026,214.349996,1/18/2014,6,0,1
240,2014,1,19,0,33.1,30,89,29.7,2,9.2,WNW,Light Snow,300,26908650026,126.509998,1/19/2014,0,0,0
241,2014,1,19,1,33.1,30,89,29.72,2,6.9,WNW,Light Snow,300,26908650026,127.139996,1/19/2014,0,0,0
242,2014,1,19,10,30.9,25,79,29.65,9,19.6,SW,Mostly Cloudy,230,26908650026,148.799998,1/19/2014,0,0,1
243,2014,1,19,11,30.9,23,72,29.62,10,23,WSW,Overcast,240,26908650026,148.599997,1/19/2014,0,0,1
244,2014,1,19,12,32,23,69,29.59,10,19.6,WSW,Mostly Cloudy,250,26908650026,147.979998,1/19/2014,0,0,1
245,2014,1,19,13,33.1,19.9,59,29.57,10,21.9,WSW,Partly Cloudy,250,26908650026,148.019999,1/19/2014,0,0,1
246,2014,1,19,14,34,19.9,56,29.56,10,17.3,WSW,Scattered Clouds,240,26908650026,139.329998,1/19/2014,0,0,1
247,2014,1,19,15,34,21,59,29.56,10,18.4,SW,Scattered Clouds,230,26908650026,139.15,1/19/2014,0,0,1
248,2014,1,19,16,34,21.9,61,29.55,10,10.4,SW,Mostly Cloudy,220,26908650026,141.109999,1/19/2014,0,0,1
249,2014,1,19,17,33.1,21.9,64,29.56,10,16.1,SW,Overcast,230,26908650026,142.159996,1/19/2014,0,0,1
250,2014,1,19,18,32,21,64,29.58,10,17.3,SW,Mostly Cloudy,230,26908650026,141.989997,1/19/2014,0,0,1
251,2014,1,19,19,30.9,21,67,29.58,10,18.4,SW,Partly Cloudy,220,26908650026,140.869997,1/19/2014,0,0,1
252,2014,1,19,2,33.1,30,89,29.71,3,6.9,West,Light Snow,280,26908650026,126.929995,1/19/2014,0,0,0
253,2014,1,19,20,30.9,19.9,64,29.58,10,21.9,SW,Mostly Cloudy,230,26908650026,131.329998,1/19/2014,0,0,0
254,2014,1,19,21,30.9,19.9,64,29.59,10,17.3,SW,Partly Cloudy,230,26908650026,126.75,1/19/2014,0,0,0
255,2014,1,19,22,30.9,19.9,64,29.58,10,17.3,SW,Clear,220,26908650026,126.509997,1/19/2014,0,0,0
256,2014,1,19,23,30.9,19.9,64,29.56,10,16.1,SW,Scattered Clouds,220,26908650026,126.079998,1/19/2014,0,0,0
257,2014,1,19,3,33.1,28.9,85,29.71,9,5.8,WNW,Light Snow,290,26908650026,127.399997,1/19/2014,0,0,0
258,2014,1,19,4,33.1,30,89,29.71,8,9.2,SW,Light Snow,220,26908650026,127.739997,1/19/2014,0,0,0
259,2014,1,19,5,33.1,28.9,85,29.7,8,9.2,SW,Overcast,230,26908650026,127.549998,1/19/2014,0,0,0
260,2014,1,19,6,32,28,85,29.7,10,4.6,West,Overcast,260,26908650026,127.549995,1/19/2014,0,0,0
261,2014,1,19,7,30.9,27,85,29.7,10,15,SW,Overcast,230,26908650026,137.369996,1/19/2014,0,0,1
262,2014,1,19,8,30,27,88,29.69,0.8,13.8,SW,Light Snow,220,26908650026,141.789996,1/19/2014,0,0,1
263,2014,1,19,9,30,26.1,85,29.69,2,18.4,SW,Light Snow,230,26908650026,148.629996,1/19/2014,0,0,1
264,2014,1,2,0,21,10.9,65,30.36,4,6.9,NNE,Light Snow,20,26908650026,121.129999,1/2/2014,4,1,0
265,2014,1,2,1,19.9,15.1,81,30.36,1.8,8.1,NNE,Light Snow,20,26908650026,125.779996,1/2/2014,4,1,0
266,2014,1,2,10,25,21,85,30.21,0.5,21.9,NE,Snow,50,26908650026,250.669996,1/2/2014,4,1,1
267,2014,1,2,11,24.1,19.9,84,30.15,0.5,25.3,NE,Light Snow,50,26908650026,246.789998,1/2/2014,4,1,1
268,2014,1,2,12,24.1,19.9,84,30.12,0.5,21.9,NE,Light Snow,40,26908650026,244.689993,1/2/2014,4,1,1
269,2014,1,2,13,26.1,21,81,30.08,0.5,26.5,NE,Light Snow,50,26908650026,245.039997,1/2/2014,4,1,1
270,2014,1,2,14,19.9,16,85,30.05,0.5,11.5,North,Snow,360,26908650026,241.149993,1/2/2014,4,1,1
271,2014,1,2,15,12,8.1,84,30.02,0.5,16.1,North,Snow,350,26908650026,245.899995,1/2/2014,4,1,1
272,2014,1,2,16,12,8.1,84,30.01,1.2,15,NNW,Light Snow,340,26908650026,253.589992,1/2/2014,4,1,1
273,2014,1,2,17,10,6.1,84,30,0.2,19.6,North,Heavy Snow,350,26908650026,196.179994,1/2/2014,4,1,1
274,2014,1,2,18,8.1,3,80,30,0.2,19.6,North,Snow,350,26908650026,147.259994,1/2/2014,4,1,1
275,2014,1,2,19,6.1,1,80,29.95,0.2,19.6,North,Snow,360,26908650026,154.239998,1/2/2014,4,1,1
276,2014,1,2,2,19,14,81,30.35,2,9.2,NNE,Light Snow,20,26908650026,128.329999,1/2/2014,4,1,0
277,2014,1,2,20,6.1,1,80,29.94,0.2,20.7,North,Snow,360,26908650026,156.749995,1/2/2014,4,1,0
278,2014,1,2,21,3.9,0,84,29.89,0.2,21.9,North,Snow,360,26908650026,132.92,1/2/2014,4,1,0
279,2014,1,2,22,3,-2,80,29.87,0.2,21.9,North,Snow,360,26908650026,127.549998,1/2/2014,4,1,0
280,2014,1,2,23,1.9,-2.9,80,29.86,0.2,20.7,North,Snow,360,26908650026,124.229998,1/2/2014,4,1,0
281,2014,1,2,3,19,14,81,30.34,1.5,9.2,North,Light Snow,10,26908650026,130.989996,1/2/2014,4,1,0
282,2014,1,2,4,19,14,81,30.32,2.5,10.4,North,Light Snow,10,26908650026,222.729997,1/2/2014,4,1,0
283,2014,1,2,5,19,14,81,30.31,1.8,15,North,Light Snow,10,26908650026,223.929996,1/2/2014,4,1,0
284,2014,1,2,6,19,15.1,85,30.3,2.5,13.8,North,Light Snow,10,26908650026,229.409993,1/2/2014,4,1,0
285,2014,1,2,7,19,15.1,85,30.28,0.8,13.8,North,Light Snow,10,26908650026,239.929992,1/2/2014,4,1,1
286,2014,1,2,8,19.9,16,85,30.27,0.5,13.8,NNE,Snow,20,26908650026,247.729993,1/2/2014,4,1,1
287,2014,1,2,9,24.1,21,88,30.25,0.5,18.4,NE,Snow,40,26908650026,248.839992,1/2/2014,4,1,1
288,2014,1,20,0,30.9,21,67,29.56,10,13.8,SW,Mostly Cloudy,220,26908650026,126.999997,1/20/2014,1,1,0
289,2014,1,20,1,32,21,64,29.58,10,17.3,SW,Overcast,220,26908650026,126.539998,1/20/2014,1,1,0
290,2014,1,20,10,37,23,57,29.57,10,16.1,SW,Overcast,220,26908650026,266.339992,1/20/2014,1,1,1
291,2014,1,20,11,37.9,24.1,57,29.54,10,13.8,SW,Mostly Cloudy,230,26908650026,265.679992,1/20/2014,1,1,1
292,2014,1,20,12,39,24.1,55,29.51,10,19.6,WSW,Mostly Cloudy,240,26908650026,259.579996,1/20/2014,1,1,1
293,2014,1,20,13,39.9,25,55,29.51,10,15,WSW,Overcast,240,26908650026,251.309993,1/20/2014,1,1,1
294,2014,1,20,14,41,24.1,51,29.52,10,16.1,WSW,Overcast,240,26908650026,238.539994,1/20/2014,1,1,1
295,2014,1,20,15,41,24.1,51,29.54,10,12.7,WSW,Overcast,240,26908650026,233.799993,1/20/2014,1,1,1
296,2014,1,20,16,39.9,24.1,53,29.57,10,11.5,WSW,Mostly Cloudy,250,26908650026,234.929995,1/20/2014,1,1,1
297,2014,1,20,17,39.9,24.1,53,29.63,10,12.7,West,Mostly Cloudy,270,26908650026,207.989998,1/20/2014,1,1,1
298,2014,1,20,18,36,25,64,29.67,10,19.6,WNW,Scattered Clouds,300,26908650026,173.429998,1/20/2014,1,1,1
299,2014,1,20,19,36,23,59,29.7,10,20.7,WNW,Scattered Clouds,300,26908650026,167.389995,1/20/2014,1,1,1
300,2014,1,20,2,32,21.9,66,29.58,10,17.3,SW,Overcast,220,26908650026,126.889997,1/20/2014,1,1,0
301,2014,1,20,20,35.1,19.9,54,29.74,10,15,WNW,Partly Cloudy,290,26908650026,162.089997,1/20/2014,1,1,0
302,2014,1,20,21,32,12.9,45,29.78,10,17.3,WNW,Mostly Cloudy,290,26908650026,132.859999,1/20/2014,1,1,0
303,2014,1,20,22,28.9,9,43,29.82,10,16.1,West,Overcast,280,26908650026,129.359998,1/20/2014,1,1,0
304,2014,1,20,23,27,9,47,29.86,10,18.4,WNW,Clear,290,26908650026,125.349997,1/20/2014,1,1,0
305,2014,1,20,3,33.1,21.9,64,29.58,10,12.7,SSW,Overcast,210,26908650026,127.179999,1/20/2014,1,1,0
306,2014,1,20,4,33.1,21.9,64,29.58,10,13.8,SW,Overcast,220,26908650026,132.419997,1/20/2014,1,1,0
307,2014,1,20,5,33.1,21.9,64,29.59,10,13.8,SW,Overcast,220,26908650026,143.339998,1/20/2014,1,1,0
308,2014,1,20,6,34,21.9,61,29.57,10,10.4,SW,Overcast,230,26908650026,232.409997,1/20/2014,1,1,0
309,2014,1,20,7,34,23,64,29.58,10,12.7,SW,Mostly Cloudy,220,26908650026,274.879989,1/20/2014,1,1,1
310,2014,1,20,8,35.1,21.9,59,29.59,10,15,SW,Overcast,230,26908650026,281.979995,1/20/2014,1,1,1
311,2014,1,20,9,36,21.9,57,29.6,10,9.2,WSW,Overcast,240,26908650026,273.469991,1/20/2014,1,1,1
312,2014,1,21,0,23,8.1,53,29.9,10,12.7,NNW,Clear,330,26908650026,125.029998,1/21/2014,2,1,0
313,2014,1,21,1,21.9,7,53,29.94,10,8.1,NNW,Scattered Clouds,340,26908650026,124.929995,1/21/2014,2,1,0
314,2014,1,21,10,15.1,-5.1,41,30.07,10,6.9,NNW,Overcast,340,26908650026,268.939996,1/21/2014,2,1,1
315,2014,1,21,11,15.1,-6,39,30.05,10,5.8,North,Overcast,10,26908650026,268.829993,1/21/2014,2,1,1
316,2014,1,21,12,16,-4,41,30.04,10,6.9,NNW,Overcast,340,26908650026,265.789994,1/21/2014,2,1,1
317,2014,1,21,13,16,-4,41,30.03,10,9.2,North,Overcast,350,26908650026,256.649994,1/21/2014,2,1,1
318,2014,1,21,14,16,-2.9,43,29.99,10,11.5,NNE,Overcast,30,26908650026,247.419994,1/21/2014,2,1,1
319,2014,1,21,15,15.1,-2,47,29.96,8,12.7,North,Overcast,10,26908650026,262.139994,1/21/2014,2,1,1
320,2014,1,21,16,12.9,6.1,74,29.98,0.8,11.5,North,Light Snow,360,26908650026,273.269996,1/21/2014,2,1,1
321,2014,1,21,17,12,7,80,29.96,0.8,12.7,NNW,Light Snow,340,26908650026,239.189994,1/21/2014,2,1,1
322,2014,1,21,18,12,7,80,29.97,1,13.8,North,Light Snow,360,26908650026,193.889993,1/21/2014,2,1,1
323,2014,1,21,19,12,7,80,29.98,0.8,13.8,North,Light Snow,350,26908650026,178.439996,1/21/2014,2,1,1
324,2014,1,21,2,19.9,5,52,29.97,10,8.1,NNW,Clear,340,26908650026,125.859997,1/21/2014,2,1,0
325,2014,1,21,20,12,7,80,29.95,1,16.1,North,Light Snow,350,26908650026,172.049995,1/21/2014,2,1,0
326,2014,1,21,21,12,7,80,29.95,1,15,North,Light Snow,350,26908650026,129.599999,1/21/2014,2,1,0
327,2014,1,21,22,12,6.1,77,29.91,1,19.6,North,Light Snow,350,26908650026,125.549996,1/21/2014,2,1,0
328,2014,1,21,23,10.9,6.1,81,29.88,1,16.1,North,Light Snow,350,26908650026,119.719998,1/21/2014,2,1,0
329,2014,1,21,3,18,3.9,54,29.99,10,12.7,North,Mostly Cloudy,350,26908650026,127.329999,1/21/2014,2,1,0
330,2014,1,21,4,16,1.9,54,30,10,10.4,North,Mostly Cloudy,10,26908650026,127.489999,1/21/2014,2,1,0
331,2014,1,21,5,15.1,1,54,30.03,10,10.4,North,Mostly Cloudy,360,26908650026,133.299997,1/21/2014,2,1,0
332,2014,1,21,6,14,0,54,30.04,10,10.4,North,Mostly Cloudy,350,26908650026,218.709996,1/21/2014,2,1,0
333,2014,1,21,7,12.9,-0.9,54,30.05,10,10.4,North,Mostly Cloudy,360,26908650026,254.599995,1/21/2014,2,1,1
334,2014,1,21,8,14,-2,49,30.07,10,11.5,NNW,Overcast,330,26908650026,262.719995,1/21/2014,2,1,1
335,2014,1,21,9,15.1,-4,43,30.06,10,12.7,NNW,Overcast,330,26908650026,267.339995,1/21/2014,2,1,1
336,2014,1,22,0,10.9,5,77,29.84,2,18.4,North,Light Snow,360,26908650026,119.73,1/22/2014,3,1,0
337,2014,1,22,1,10.9,3.9,73,29.82,2,19.6,North,Light Snow,10,26908650026,119.489998,1/22/2014,3,1,0
338,2014,1,22,10,10.9,-4,51,29.67,10,23,North,Mostly Cloudy,350,26908650026,250.719994,1/22/2014,3,1,1
339,2014,1,22,11,10.9,-4,51,29.64,10,16.1,NNW,Mostly Cloudy,330,26908650026,249.849995,1/22/2014,3,1,1
340,2014,1,22,12,14,-4,45,29.65,10,11.5,NW,Mostly Cloudy,320,26908650026,250.049995,1/22/2014,3,1,1
341,2014,1,22,13,16,-4,41,29.66,10,15,NW,Mostly Cloudy,320,26908650026,247.389994,1/22/2014,3,1,1
342,2014,1,22,14,17.1,-4,39,29.69,10,15,NW,Mostly Cloudy,310,26908650026,247.039994,1/22/2014,3,1,1
343,2014,1,22,15,17.1,-5.1,37,29.71,10,13.8,NW,Mostly Cloudy,320,26908650026,244.519993,1/22/2014,3,1,1
344,2014,1,22,16,17.1,-4,39,29.73,10,11.5,NW,Mostly Cloudy,320,26908650026,237.879992,1/22/2014,3,1,1
345,2014,1,22,17,16,-5.1,39,29.76,10,18.4,WNW,Scattered Clouds,300,26908650026,210.519997,1/22/2014,3,1,1
346,2014,1,22,18,15.1,-5.1,41,29.78,10,13.8,WNW,Scattered Clouds,300,26908650026,160.529998,1/22/2014,3,1,1
347,2014,1,22,19,12.9,-6,43,29.8,10,13.8,NW,Clear,310,26908650026,160.209997,1/22/2014,3,1,1
348,2014,1,22,2,10.9,0,61,29.82,2,18.4,North,Light Snow,350,26908650026,119.659996,1/22/2014,3,1,0
349,2014,1,22,20,12,-7.1,42,29.82,10,17.3,NW,Clear,320,26908650026,158.149995,1/22/2014,3,1,0
350,2014,1,22,21,10.9,-6,47,29.85,10,13.8,NW,Clear,320,26908650026,126.249999,1/22/2014,3,1,0
351,2014,1,22,22,10,-7.1,46,29.87,10,12.7,NW,Clear,320,26908650026,127.15,1/22/2014,3,1,0
352,2014,1,22,23,9,-7.1,48,29.9,10,11.5,NNW,Clear,330,26908650026,120.819997,1/22/2014,3,1,0
353,2014,1,22,3,9,1,70,29.8,1.5,20.7,North,Light Snow,350,26908650026,120.929997,1/22/2014,3,1,0
354,2014,1,22,4,9,1,70,29.78,2,19.6,North,Light Snow,350,26908650026,120.219997,1/22/2014,3,1,0
355,2014,1,22,5,9,1,70,29.77,2.5,17.3,NNW,Light Snow,340,26908650026,121.039999,1/22/2014,3,1,0
356,2014,1,22,6,8.1,-0.9,67,29.78,2,19.6,North,Light Snow,350,26908650026,211.729996,1/22/2014,3,1,0
357,2014,1,22,7,7,-0.9,70,29.76,1.5,19.6,North,Light Snow,360,26908650026,247.379993,1/22/2014,3,1,1
358,2014,1,22,8,8.1,-2,64,29.73,3,19.6,North,Light Snow,350,26908650026,253.319996,1/22/2014,3,1,1
359,2014,1,22,9,9,-5.1,53,29.72,8,17.3,North,Overcast,350,26908650026,248.969992,1/22/2014,3,1,1
360,2014,1,23,0,8.1,-8,48,29.91,10,12.7,NW,Clear,320,26908650026,120.519999,1/23/2014,4,1,0
361,2014,1,23,1,7,-8,51,29.93,10,12.7,NW,Clear,320,26908650026,120.97,1/23/2014,4,1,0
362,2014,1,23,10,14,-6,41,30.03,10,10.4,West,Mostly Cloudy,280,26908650026,318.98999,1/23/2014,4,1,1
363,2014,1,23,11,18,-5.1,36,30.01,10,11.5,West,Mostly Cloudy,280,26908650026,319.309995,1/23/2014,4,1,1
364,2014,1,23,12,19.9,-4,35,29.99,10,9.2,West,Scattered Clouds,270,26908650026,308.319996,1/23/2014,4,1,1
365,2014,1,23,13,21,-5.1,32,29.99,10,10.4,West,Scattered Clouds,270,26908650026,295.969996,1/23/2014,4,1,1
366,2014,1,23,14,21.9,-4,32,30,10,15,West,Partly Cloudy,260,26908650026,277.849993,1/23/2014,4,1,1
367,2014,1,23,15,21,-4,33,30.02,10,9.2,WNW,Partly Cloudy,290,26908650026,268.689992,1/23/2014,4,1,1
368,2014,1,23,16,19.9,-4,35,30.05,10,15,West,Partly Cloudy,270,26908650026,281.679992,1/23/2014,4,1,1
369,2014,1,23,17,18,-5.1,36,30.08,10,16.1,West,Partly Cloudy,270,26908650026,256.989995,1/23/2014,4,1,1
370,2014,1,23,18,16,-6,38,30.11,10,17.3,WNW,Clear,290,26908650026,206.899994,1/23/2014,4,1,1
371,2014,1,23,19,15.1,-7.1,37,30.14,10,16.1,WNW,Clear,290,26908650026,192.069992,1/23/2014,4,1,1
372,2014,1,23,2,7,-8,51,29.94,10,10.4,NW,Clear,310,26908650026,119.839998,1/23/2014,4,1,0
373,2014,1,23,20,14,-4,45,30.15,10,12.7,WNW,Clear,300,26908650026,173.209995,1/23/2014,4,1,0
374,2014,1,23,21,14,-2,49,30.15,10,16.1,West,Clear,280,26908650026,136.629997,1/23/2014,4,1,0
375,2014,1,23,22,12.9,-0.9,54,30.15,10,11.5,West,Clear,270,26908650026,133.779998,1/23/2014,4,1,0
376,2014,1,23,23,12.9,-2,51,30.15,10,15,West,Clear,270,26908650026,125.349998,1/23/2014,4,1,0
377,2014,1,23,3,7,-8,51,29.96,10,10.4,WNW,Partly Cloudy,300,26908650026,120.649997,1/23/2014,4,1,0
378,2014,1,23,4,7,-8,51,29.96,10,12.7,WNW,Partly Cloudy,300,26908650026,120.41,1/23/2014,4,1,0
379,2014,1,23,5,6.1,-9,50,29.98,10,12.7,WNW,Partly Cloudy,300,26908650026,125.519998,1/23/2014,4,1,0
380,2014,1,23,6,6.1,-8,53,30.01,10,12.7,West,Mostly Cloudy,280,26908650026,245.279996,1/23/2014,4,1,0
381,2014,1,23,7,7,-8,51,30.01,10,12.7,WNW,Mostly Cloudy,290,26908650026,306.089992,1/23/2014,4,1,1
382,2014,1,23,8,9,-7.1,48,30.03,10,10.4,WNW,Scattered Clouds,290,26908650026,322.779991,1/23/2014,4,1,1
383,2014,1,23,9,10.9,-7.1,44,30.04,10,12.7,WNW,Scattered Clouds,290,26908650026,324.749992,1/23/2014,4,1,1
384,2014,1,24,0,12,-2,53,30.16,10,12.7,West,Clear,270,26908650026,125.099997,1/24/2014,5,1,0
385,2014,1,24,1,12,-2.9,51,30.17,10,13.8,West,Clear,270,26908650026,124.909998,1/24/2014,5,1,0
386,2014,1,24,10,10.9,-8,42,30.25,10,18.4,West,Partly Cloudy,280,26908650026,321.869992,1/24/2014,5,1,1
387,2014,1,24,11,14,-8,37,30.21,10,16.1,WNW,Partly Cloudy,300,26908650026,322.899993,1/24/2014,5,1,1
388,2014,1,24,12,16,-8,34,30.19,10,10.4,WNW,Partly Cloudy,290,26908650026,306.279993,1/24/2014,5,1,1
389,2014,1,24,13,17.1,-7.1,34,30.19,10,15,WNW,Partly Cloudy,300,26908650026,291.649996,1/24/2014,5,1,1
390,2014,1,24,14,18,-8,31,30.17,10,12.7,WNW,Partly Cloudy,300,26908650026,273.169993,1/24/2014,5,1,1
391,2014,1,24,15,17.1,-9,31,30.17,10,10.4,West,Partly Cloudy,260,26908650026,269.399993,1/24/2014,5,1,1
392,2014,1,24,16,16,-7.1,36,30.16,10,12.7,WSW,Partly Cloudy,240,26908650026,275.449992,1/24/2014,5,1,1
393,2014,1,24,17,16,-7.1,36,30.18,10,12.7,West,Partly Cloudy,270,26908650026,273.559996,1/24/2014,5,1,1
394,2014,1,24,18,16,-5.1,39,30.18,10,9.2,WSW,Clear,240,26908650026,255.259993,1/24/2014,5,1,1
395,2014,1,24,19,14,-4,45,30.18,10,11.5,SW,Clear,230,26908650026,253.189997,1/24/2014,5,1,1
396,2014,1,24,2,10.9,-4,51,30.18,10,16.1,West,Clear,280,26908650026,125.469997,1/24/2014,5,1,0
397,2014,1,24,20,15.1,-2.9,45,30.16,10,11.5,SW,Scattered Clouds,230,26908650026,243.389993,1/24/2014,5,1,0
398,2014,1,24,21,15.1,-2,47,30.13,10,8.1,SW,Mostly Cloudy,220,26908650026,230.649996,1/24/2014,5,1,0
399,2014,1,24,22,15.1,-0.9,49,30.11,10,13.8,SSW,Partly Cloudy,210,26908650026,227.049993,1/24/2014,5,1,0
400,2014,1,24,23,15.1,0,51,30.07,10,13.8,SSW,Scattered Clouds,210,26908650026,225.969994,1/24/2014,5,1,0
401,2014,1,24,3,10,-5.1,51,30.17,10,17.3,West,Clear,280,26908650026,126.399998,1/24/2014,5,1,0
402,2014,1,24,4,9,-5.1,53,30.18,10,12.7,West,Clear,280,26908650026,125.69,1/24/2014,5,1,0
403,2014,1,24,5,8.1,-6,53,30.21,10,12.7,West,Clear,280,26908650026,139.399999,1/24/2014,5,1,0
404,2014,1,24,6,8.1,-6,53,30.23,10,15,WNW,Partly Cloudy,290,26908650026,250.699996,1/24/2014,5,1,0
405,2014,1,24,7,8.1,-8,48,30.25,10,15,WNW,Partly Cloudy,290,26908650026,314.649992,1/24/2014,5,1,1
406,2014,1,24,8,9,-8,46,30.26,10,19.6,WNW,Partly Cloudy,290,26908650026,326.319994,1/24/2014,5,1,1
407,2014,1,24,9,10,-8,44,30.26,10,17.3,WNW,Partly Cloudy,300,26908650026,326.919994,1/24/2014,5,1,1
408,2014,1,25,0,15.1,1,54,30.03,10,17.3,SW,Clear,220,26908650026,182.409994,1/25/2014,6,0,0
409,2014,1,25,1,16,3,57,30,10,16.1,SW,Partly Cloudy,220,26908650026,121.479996,1/25/2014,6,0,0
410,2014,1,25,10,36,21.9,57,29.68,10,26.5,SSW,Mostly Cloudy,210,26908650026,232.209996,1/25/2014,6,0,1
411,2014,1,25,11,37,23,57,29.61,10,26.5,SSW,Overcast,210,26908650026,232.259992,1/25/2014,6,0,1
412,2014,1,25,12,37,23,57,29.55,10,25.3,SSW,Overcast,210,26908650026,232.459995,1/25/2014,6,0,1
413,2014,1,25,13,37.9,23,55,29.5,10,25.3,SSW,Overcast,210,26908650026,234.399993,1/25/2014,6,0,1
414,2014,1,25,14,37,21.9,54,29.48,10,24.2,SW,Overcast,220,26908650026,172.359996,1/25/2014,6,0,1
415,2014,1,25,15,37,23,57,29.45,10,23,SSW,Overcast,210,26908650026,165.979997,1/25/2014,6,0,1
416,2014,1,25,16,37,21.9,54,29.41,10,15,SW,Overcast,220,26908650026,166.089995,1/25/2014,6,0,1
417,2014,1,25,17,36,21,55,29.38,10,17.3,SSW,Overcast,210,26908650026,163.299999,1/25/2014,6,0,1
418,2014,1,25,18,32,27,82,29.39,2,12.7,SW,Light Snow,220,26908650026,162.939997,1/25/2014,6,0,1
419,2014,1,25,19,30.9,25,79,29.36,7,17.3,WSW,Light Snow,240,26908650026,158.639997,1/25/2014,6,0,1
420,2014,1,25,2,16,1.9,54,29.97,10,18.4,SSW,Clear,210,26908650026,120.139997,1/25/2014,6,0,0
421,2014,1,25,20,28.9,21.9,75,29.35,10,23,WSW,Overcast,240,26908650026,153.569994,1/25/2014,6,0,0
422,2014,1,25,21,28,18,66,29.34,10,19.6,West,Overcast,260,26908650026,124.969996,1/25/2014,6,0,0
423,2014,1,25,22,27,17.1,66,29.36,10,19.6,WSW,Overcast,250,26908650026,124.189996,1/25/2014,6,0,0
424,2014,1,25,23,26.1,16,66,29.35,10,15,West,Overcast,260,26908650026,125.459997,1/25/2014,6,0,0
425,2014,1,25,3,17.1,3.9,56,29.94,10,19.6,SSW,Scattered Clouds,200,26908650026,120.459999,1/25/2014,6,0,0
426,2014,1,25,4,18,6.1,60,29.91,10,16.1,SSW,Clear,210,26908650026,120.319997,1/25/2014,6,0,0
427,2014,1,25,5,19.9,9,62,29.88,10,10.4,SSW,Overcast,200,26908650026,121.209998,1/25/2014,6,0,0
428,2014,1,25,6,21,10.9,65,29.86,10,11.5,South,Overcast,190,26908650026,121.649996,1/25/2014,6,0,0
429,2014,1,25,7,21.9,12.9,68,29.82,10,5.8,South,Overcast,180,26908650026,202.569997,1/25/2014,6,0,1
430,2014,1,25,8,24.1,17.1,75,29.78,10,5.8,South,Mostly Cloudy,170,26908650026,211.549996,1/25/2014,6,0,1
431,2014,1,25,9,28,19,69,29.74,10,4.6,South,Mostly Cloudy,180,26908650026,223.72,1/25/2014,6,0,1
432,2014,1,26,0,25,15.1,66,29.35,10,17.3,WSW,Scattered Clouds,250,26908650026,125.689999,1/26/2014,0,0,0
433,2014,1,26,1,24.1,15.1,69,29.38,10,15,WSW,Clear,240,26908650026,126.519999,1/26/2014,0,0,0
434,2014,1,26,10,17.1,-7.1,34,29.8,10,24.2,West,Partly Cloudy,280,26908650026,160.479995,1/26/2014,0,0,1
435,2014,1,26,11,19,-5.1,34,29.79,10,16.1,West,Partly Cloudy,270,26908650026,159.339996,1/26/2014,0,0,1
436,2014,1,26,12,19,-5.1,34,29.78,10,21.9,WSW,Partly Cloudy,250,26908650026,158.239998,1/26/2014,0,0,1
437,2014,1,26,13,19.9,-6,32,29.77,10,13.8,West,Scattered Clouds,270,26908650026,158.509994,1/26/2014,0,0,1
